user,event_name,error_code
exfil_82,s3:GetObject,
exfil_98,s3:GetObject,
exfil_152,s3:GetObject,
user_54,rds:DescribeDBInstances,None
exfil_44,s3:GetObject,
user_256,logs:GetLogEvents,None
user_371,ec2:DescribeSecurityGroups,
exfil_26,s3:GetObject,
user_247,rds:DescribeDBInstances,
user_70,iam:ListUsers,
user_65,s3:PutObject,None
user_326,sts:GetCallerIdentity,
user_128,logs:GetLogEvents,
attacker_106,iam:CreateUser,AccessDenied
user_349,iam:GetUser,
exfil_20,s3:GetObject,
user_225,lambda:ListFunctions,
user_330,ec2:DescribeSecurityGroups,None
user_352,s3:PutObject,None
attacker_110,iam:DeleteUser,
user_355,logs:GetLogEvents,
suspicious_13,s3:PutObject,AccessDenied
attacker_126,iam:AttachUserPolicy,AccessDenied
user_53,sts:GetCallerIdentity,
exfil_99,s3:GetObject,
user_79,iam:ListUsers,None
user_108,ec2:DescribeSecurityGroups,
user_44,ec2:DescribeSecurityGroups,
suspicious_99,s3:GetObject,
exfil_156,s3:GetObject,
attacker_55,iam:CreateUser,AccessDenied
exfil_184,s3:GetObject,
user_74,lambda:ListFunctions,
user_254,ec2:DescribeInstances,
user_236,logs:GetLogEvents,
user_180,s3:ListBucket,None
suspicious_74,cloudwatch:GetMetricData,
exfil_54,s3:GetObject,
user_234,iam:GetUser,
user_388,rds:DescribeDBInstances,
user_188,s3:ListBucket,
user_179,cloudwatch:GetMetricData,
user_371,iam:ListUsers,
user_357,ec2:DescribeInstances,
exfil_113,s3:GetObject,
exfil_27,s3:GetObject,
exfil_18,s3:GetObject,
user_392,cloudwatch:GetMetricData,
exfil_106,s3:GetObject,
user_101,s3:ListBucket,
user_146,ec2:DescribeInstances,None
exfil_199,s3:GetObject,
user_328,logs:GetLogEvents,None
exfil_30,s3:GetObject,
user_331,ec2:DescribeInstances,
attacker_57,sts:AssumeRole,AccessDenied
exfil_99,s3:GetObject,
user_169,ec2:DescribeInstances,None
exfil_52,s3:GetObject,
exfil_164,s3:GetObject,
attacker_264,iam:DeleteUser,
user_196,rds:DescribeDBInstances,
user_393,s3:GetObject,
exfil_86,s3:GetObject,
attacker_85,iam:CreateUser,AccessDenied
user_40,ec2:DescribeSecurityGroups,
attacker_191,sts:AssumeRole,AccessDenied
user_1,sts:GetCallerIdentity,
exfil_183,s3:GetObject,
exfil_198,s3:GetObject,
exfil_11,s3:GetObject,
suspicious_98,iam:PutUserPolicy,AccessDenied
suspicious_64,s3:ListBucket,
exfil_61,s3:GetObject,
exfil_48,s3:GetObject,
exfil_85,s3:GetObject,
user_340,iam:GetUser,
attacker_205,iam:CreateUser,AccessDenied
suspicious_67,iam:PutUserPolicy,AccessDenied
attacker_49,iam:AttachUserPolicy,AccessDenied
user_291,lambda:ListFunctions,
attacker_251,s3:DeleteObject,
user_337,iam:ListUsers,
user_177,logs:GetLogEvents,
exfil_180,s3:GetObject,
user_238,s3:PutObject,None
user_277,lambda:ListFunctions,None
user_188,s3:ListBucket,
exfil_145,s3:GetObject,
user_89,s3:GetObject,
attacker_198,iam:DeleteUser,
exfil_87,s3:GetObject,
exfil_153,s3:GetObject,
user_207,logs:GetLogEvents,
user_311,s3:ListBucket,
exfil_101,s3:GetObject,
exfil_57,s3:GetObject,
attacker_85,s3:DeleteObject,
exfil_38,s3:GetObject,
user_166,cloudwatch:GetMetricData,
user_284,iam:GetUser,None
exfil_124,s3:GetObject,
exfil_55,s3:GetObject,
exfil_178,s3:GetObject,
user_370,ec2:DescribeInstances,None
exfil_192,s3:GetObject,
user_188,lambda:ListFunctions,
user_31,rds:DescribeDBInstances,
exfil_24,s3:GetObject,
exfil_173,s3:GetObject,
attacker_13,sts:AssumeRole,AccessDenied
user_268,s3:PutObject,None
attacker_35,sts:AssumeRole,AccessDenied
user_46,iam:GetUser,
exfil_199,s3:GetObject,
exfil_40,s3:GetObject,
exfil_135,s3:GetObject,
exfil_128,s3:GetObject,
attacker_211,iam:AttachUserPolicy,AccessDenied
user_124,s3:PutObject,
exfil_94,s3:GetObject,
user_173,sts:GetCallerIdentity,
exfil_191,s3:GetObject,
exfil_91,s3:GetObject,
user_165,lambda:ListFunctions,
user_342,logs:GetLogEvents,None
exfil_42,s3:GetObject,
user_194,rds:DescribeDBInstances,
attacker_267,iam:AttachUserPolicy,AccessDenied
suspicious_17,ec2:DescribeInstances,AccessDenied
exfil_107,s3:GetObject,
exfil_179,s3:GetObject,
exfil_5,s3:GetObject,
user_198,iam:ListUsers,None
exfil_129,s3:GetObject,
attacker_22,sts:AssumeRole,AccessDenied
user_209,ec2:DescribeInstances,
user_96,s3:ListBucket,None
attacker_41,sts:AssumeRole,AccessDenied
attacker_292,iam:AttachUserPolicy,AccessDenied
exfil_63,s3:GetObject,
attacker_33,sts:AssumeRole,AccessDenied
user_46,rds:DescribeDBInstances,
attacker_256,iam:DeleteUser,
user_122,iam:ListUsers,None
user_357,logs:GetLogEvents,
exfil_95,s3:GetObject,
exfil_65,s3:GetObject,
user_318,cloudwatch:GetMetricData,
user_307,sts:GetCallerIdentity,
user_274,iam:ListUsers,
exfil_170,s3:GetObject,
user_94,s3:ListBucket,
exfil_3,s3:GetObject,
user_52,s3:ListBucket,None
user_117,s3:ListBucket,
exfil_75,s3:GetObject,
exfil_49,s3:GetObject,
user_255,ec2:DescribeSecurityGroups,
exfil_186,s3:GetObject,
user_85,logs:GetLogEvents,
user_121,lambda:ListFunctions,
user_314,iam:GetUser,
suspicious_51,ec2:DescribeSecurityGroups,
user_57,iam:ListUsers,
exfil_189,s3:GetObject,
user_115,ec2:DescribeInstances,None
exfil_149,s3:GetObject,
suspicious_21,ec2:DescribeSecurityGroups,AccessDenied
attacker_21,iam:CreateUser,AccessDenied
exfil_155,s3:GetObject,
exfil_94,s3:GetObject,
user_92,logs:GetLogEvents,None
user_174,s3:GetObject,
exfil_136,s3:GetObject,
attacker_250,iam:CreateUser,AccessDenied
exfil_47,s3:GetObject,
exfil_58,s3:GetObject,
suspicious_49,s3:PutObject,AccessDenied
attacker_119,iam:CreateUser,AccessDenied
suspicious_94,ec2:DescribeInstances,
user_302,cloudwatch:GetMetricData,
exfil_59,s3:GetObject,
attacker_137,iam:DeleteRole,
user_37,iam:ListUsers,
user_288,s3:GetObject,None
attacker_237,iam:DeleteRole,
attacker_223,sts:AssumeRole,AccessDenied
user_325,rds:DescribeDBInstances,None
exfil_115,s3:GetObject,
attacker_1,iam:CreateUser,AccessDenied
user_216,ec2:DescribeInstances,
user_325,rds:DescribeDBInstances,
attacker_17,iam:AttachUserPolicy,AccessDenied
user_377,lambda:ListFunctions,None
attacker_180,sts:AssumeRole,AccessDenied
exfil_37,s3:GetObject,
exfil_99,s3:GetObject,
exfil_101,s3:GetObject,
attacker_189,iam:AttachUserPolicy,AccessDenied
attacker_194,iam:DeleteUser,
attacker_104,s3:DeleteObject,
user_45,iam:GetUser,
attacker_163,iam:CreateUser,AccessDenied
user_105,logs:GetLogEvents,
user_185,logs:GetLogEvents,None
exfil_178,s3:GetObject,
suspicious_50,iam:CreateUser,AccessDenied
suspicious_99,iam:CreateUser,AccessDenied
exfil_194,s3:GetObject,
attacker_130,iam:CreateUser,AccessDenied
user_266,s3:GetObject,
exfil_70,s3:GetObject,
user_215,iam:GetUser,
exfil_126,s3:GetObject,
user_1,s3:GetObject,
attacker_239,s3:DeleteObject,
exfil_88,s3:GetObject,
exfil_89,s3:GetObject,
attacker_244,s3:DeleteObject,
user_14,s3:PutObject,
attacker_10,iam:DeleteRole,
exfil_60,s3:GetObject,
user_305,lambda:ListFunctions,
user_370,cloudwatch:GetMetricData,
exfil_43,s3:GetObject,
user_394,lambda:ListFunctions,
exfil_23,s3:GetObject,
user_259,sts:GetCallerIdentity,
attacker_102,iam:CreateUser,AccessDenied
exfil_35,s3:GetObject,
user_44,cloudwatch:GetMetricData,
attacker_282,iam:AttachUserPolicy,AccessDenied
user_369,ec2:DescribeSecurityGroups,None
user_85,iam:GetUser,
user_5,iam:ListUsers,None
exfil_80,s3:GetObject,
user_187,logs:GetLogEvents,
exfil_119,s3:GetObject,
user_85,iam:GetUser,
user_1,iam:GetUser,
attacker_260,iam:CreateUser,AccessDenied
user_207,s3:ListBucket,None
user_362,s3:GetObject,None
user_93,iam:GetUser,
exfil_186,s3:GetObject,
user_292,lambda:ListFunctions,
exfil_191,s3:GetObject,
user_248,s3:GetObject,
user_296,rds:DescribeDBInstances,None
suspicious_65,s3:ListBucket,
user_306,sts:GetCallerIdentity,
exfil_127,s3:GetObject,
exfil_106,s3:GetObject,
user_299,ec2:DescribeInstances,None
attacker_197,iam:CreateUser,AccessDenied
exfil_151,s3:GetObject,
attacker_245,sts:AssumeRole,AccessDenied
attacker_40,s3:DeleteObject,
user_300,iam:GetUser,None
user_73,s3:ListBucket,None
exfil_63,s3:GetObject,
exfil_81,s3:GetObject,
exfil_147,s3:GetObject,
exfil_151,s3:GetObject,
user_341,logs:GetLogEvents,None
exfil_127,s3:GetObject,
exfil_49,s3:GetObject,
exfil_30,s3:GetObject,
user_8,lambda:ListFunctions,None
user_108,logs:GetLogEvents,
user_96,iam:ListUsers,
user_388,s3:ListBucket,
suspicious_74,s3:PutObject,
user_165,s3:PutObject,
user_75,iam:ListUsers,
exfil_132,s3:GetObject,
user_8,lambda:ListFunctions,
exfil_16,s3:GetObject,
exfil_56,s3:GetObject,
exfil_47,s3:GetObject,
exfil_6,s3:GetObject,
attacker_208,iam:DeleteUser,
exfil_2,s3:GetObject,
user_95,s3:PutObject,
user_11,sts:GetCallerIdentity,None
user_213,ec2:DescribeInstances,
user_101,s3:PutObject,None
exfil_170,s3:GetObject,
user_28,lambda:ListFunctions,
user_295,iam:GetUser,None
user_46,iam:GetUser,
suspicious_28,s3:PutObject,
suspicious_9,iam:AttachUserPolicy,AccessDenied
attacker_262,iam:DeleteUser,
exfil_178,s3:GetObject,
user_314,s3:GetObject,
user_264,iam:GetUser,
exfil_10,s3:GetObject,
user_350,s3:PutObject,
user_245,sts:GetCallerIdentity,
suspicious_5,iam:PutUserPolicy,
attacker_290,iam:AttachUserPolicy,AccessDenied
suspicious_64,s3:PutObject,AccessDenied
attacker_60,iam:AttachUserPolicy,AccessDenied
user_172,logs:GetLogEvents,None
attacker_275,sts:AssumeRole,AccessDenied
exfil_95,s3:GetObject,
exfil_168,s3:GetObject,
user_58,logs:GetLogEvents,
user_380,rds:DescribeDBInstances,
attacker_226,sts:AssumeRole,AccessDenied
exfil_15,s3:GetObject,
user_364,sts:GetCallerIdentity,
user_281,s3:GetObject,
exfil_185,s3:GetObject,
user_25,ec2:DescribeInstances,
user_63,ec2:DescribeSecurityGroups,
user_282,ec2:DescribeSecurityGroups,None
exfil_161,s3:GetObject,
suspicious_67,ec2:DescribeInstances,
exfil_89,s3:GetObject,
user_94,s3:ListBucket,None
user_256,iam:GetUser,
exfil_195,s3:GetObject,
user_247,s3:ListBucket,
exfil_199,s3:GetObject,
suspicious_14,s3:GetObject,
user_60,s3:PutObject,
exfil_155,s3:GetObject,
user_292,s3:GetObject,None
exfil_91,s3:GetObject,
exfil_122,s3:GetObject,
user_252,ec2:DescribeSecurityGroups,
exfil_75,s3:GetObject,
user_201,s3:PutObject,None
exfil_120,s3:GetObject,
attacker_0,iam:DeleteRole,
user_23,iam:GetUser,
user_129,logs:GetLogEvents,
exfil_61,s3:GetObject,
attacker_150,s3:DeleteObject,
user_333,s3:GetObject,
exfil_153,s3:GetObject,
exfil_169,s3:GetObject,
suspicious_88,iam:PutUserPolicy,AccessDenied
exfil_46,s3:GetObject,
exfil_78,s3:GetObject,
user_271,sts:GetCallerIdentity,None
exfil_17,s3:GetObject,
attacker_39,iam:CreateUser,AccessDenied
user_66,s3:ListBucket,
user_69,iam:GetUser,
user_354,s3:GetObject,
user_167,s3:GetObject,None
attacker_48,iam:AttachUserPolicy,AccessDenied
exfil_44,s3:GetObject,
suspicious_12,cloudwatch:GetMetricData,
exfil_149,s3:GetObject,
user_383,iam:ListUsers,
user_37,logs:GetLogEvents,None
user_104,logs:GetLogEvents,
suspicious_6,ec2:DescribeInstances,
attacker_260,iam:DeleteRole,
user_357,ec2:DescribeInstances,
user_230,rds:DescribeDBInstances,None
user_82,ec2:DescribeSecurityGroups,None
exfil_164,s3:GetObject,
user_143,ec2:DescribeInstances,
user_53,s3:PutObject,None
user_11,s3:ListBucket,None
user_372,ec2:DescribeSecurityGroups,
user_36,s3:ListBucket,
exfil_137,s3:GetObject,
attacker_276,s3:DeleteObject,
attacker_128,sts:AssumeRole,AccessDenied
attacker_79,iam:DeleteUser,
exfil_132,s3:GetObject,
exfil_98,s3:GetObject,
user_19,ec2:DescribeSecurityGroups,
user_129,rds:DescribeDBInstances,None
user_171,logs:GetLogEvents,
user_399,logs:GetLogEvents,
exfil_158,s3:GetObject,
user_140,ec2:DescribeSecurityGroups,
exfil_68,s3:GetObject,
exfil_147,s3:GetObject,
attacker_66,iam:CreateUser,AccessDenied
user_270,logs:GetLogEvents,
user_183,ec2:DescribeInstances,
user_273,iam:GetUser,None
exfil_165,s3:GetObject,
exfil_63,s3:GetObject,
suspicious_72,iam:AttachUserPolicy,
user_111,ec2:DescribeSecurityGroups,None
attacker_11,iam:CreateUser,AccessDenied
attacker_71,iam:DeleteUser,
exfil_55,s3:GetObject,
user_312,ec2:DescribeInstances,
attacker_93,iam:AttachUserPolicy,AccessDenied
user_240,s3:PutObject,
user_129,iam:ListUsers,
exfil_123,s3:GetObject,
user_330,iam:GetUser,
user_65,rds:DescribeDBInstances,None
exfil_1,s3:GetObject,
attacker_162,sts:AssumeRole,AccessDenied
user_304,sts:GetCallerIdentity,
user_167,ec2:DescribeSecurityGroups,None
user_168,iam:GetUser,
exfil_167,s3:GetObject,
user_39,logs:GetLogEvents,
exfil_155,s3:GetObject,
attacker_136,iam:CreateUser,AccessDenied
attacker_43,s3:DeleteObject,
exfil_117,s3:GetObject,
user_219,logs:GetLogEvents,
exfil_65,s3:GetObject,
exfil_134,s3:GetObject,
user_123,cloudwatch:GetMetricData,
user_228,s3:PutObject,
user_288,ec2:DescribeInstances,None
exfil_135,s3:GetObject,
user_126,s3:PutObject,
user_395,iam:ListUsers,
user_98,lambda:ListFunctions,
exfil_199,s3:GetObject,
attacker_283,sts:AssumeRole,AccessDenied
user_70,rds:DescribeDBInstances,
user_6,s3:ListBucket,
exfil_122,s3:GetObject,
exfil_31,s3:GetObject,
user_227,rds:DescribeDBInstances,
user_3,ec2:DescribeInstances,
attacker_4,sts:AssumeRole,AccessDenied
exfil_19,s3:GetObject,
exfil_72,s3:GetObject,
user_249,iam:GetUser,
exfil_74,s3:GetObject,
exfil_178,s3:GetObject,
exfil_151,s3:GetObject,
user_374,cloudwatch:GetMetricData,
user_208,s3:ListBucket,
exfil_194,s3:GetObject,
exfil_94,s3:GetObject,
user_317,s3:PutObject,
exfil_61,s3:GetObject,
attacker_30,iam:DeleteRole,
exfil_195,s3:GetObject,
user_16,s3:ListBucket,
user_208,cloudwatch:GetMetricData,
user_163,ec2:DescribeSecurityGroups,
user_199,ec2:DescribeSecurityGroups,
user_32,ec2:DescribeInstances,
exfil_190,s3:GetObject,
exfil_76,s3:GetObject,
attacker_10,iam:DeleteUser,
user_136,ec2:DescribeSecurityGroups,
attacker_75,iam:DeleteRole,
user_31,s3:GetObject,
user_367,s3:PutObject,
user_254,iam:ListUsers,None
user_25,s3:ListBucket,
exfil_133,s3:GetObject,
exfil_75,s3:GetObject,
exfil_134,s3:GetObject,
exfil_74,s3:GetObject,
user_371,s3:ListBucket,
exfil_15,s3:GetObject,
exfil_49,s3:GetObject,
attacker_281,iam:DeleteUser,
exfil_3,s3:GetObject,
user_92,ec2:DescribeInstances,
user_257,iam:ListUsers,
attacker_1,s3:DeleteObject,
exfil_168,s3:GetObject,
user_5,cloudwatch:GetMetricData,None
user_379,sts:GetCallerIdentity,
exfil_121,s3:GetObject,
attacker_50,sts:AssumeRole,AccessDenied
exfil_130,s3:GetObject,
exfil_187,s3:GetObject,
user_355,iam:GetUser,
user_0,logs:GetLogEvents,None
user_396,iam:ListUsers,
exfil_87,s3:GetObject,
user_28,logs:GetLogEvents,
exfil_96,s3:GetObject,
exfil_180,s3:GetObject,
user_243,iam:GetUser,
user_283,cloudwatch:GetMetricData,
user_92,iam:ListUsers,
user_189,rds:DescribeDBInstances,
exfil_84,s3:GetObject,
exfil_50,s3:GetObject,
exfil_72,s3:GetObject,
exfil_139,s3:GetObject,
suspicious_92,s3:PutObject,
user_399,iam:GetUser,
exfil_158,s3:GetObject,
user_110,ec2:DescribeInstances,None
exfil_33,s3:GetObject,
exfil_26,s3:GetObject,
exfil_168,s3:GetObject,
exfil_24,s3:GetObject,
exfil_85,s3:GetObject,
attacker_15,iam:DeleteRole,
exfil_12,s3:GetObject,
user_393,rds:DescribeDBInstances,
exfil_124,s3:GetObject,
attacker_188,iam:CreateUser,AccessDenied
user_45,rds:DescribeDBInstances,
attacker_46,iam:AttachUserPolicy,AccessDenied
exfil_98,s3:GetObject,
exfil_17,s3:GetObject,
user_266,s3:ListBucket,
exfil_65,s3:GetObject,
user_77,ec2:DescribeInstances,
user_333,sts:GetCallerIdentity,
exfil_23,s3:GetObject,
user_186,ec2:DescribeSecurityGroups,
exfil_75,s3:GetObject,
exfil_88,s3:GetObject,
user_97,cloudwatch:GetMetricData,None
exfil_60,s3:GetObject,
attacker_17,iam:DeleteUser,
exfil_70,s3:GetObject,
exfil_158,s3:GetObject,
user_168,s3:GetObject,
user_262,s3:ListBucket,
exfil_171,s3:GetObject,
attacker_295,iam:CreateUser,AccessDenied
user_146,logs:GetLogEvents,
exfil_179,s3:GetObject,
user_254,lambda:ListFunctions,None
attacker_168,iam:DeleteRole,
exfil_132,s3:GetObject,
exfil_58,s3:GetObject,
exfil_148,s3:GetObject,
user_112,cloudwatch:GetMetricData,None
suspicious_70,s3:PutObject,AccessDenied
user_41,sts:GetCallerIdentity,
suspicious_18,iam:CreateUser,
attacker_211,iam:CreateUser,AccessDenied
exfil_146,s3:GetObject,
attacker_299,iam:AttachUserPolicy,AccessDenied
exfil_146,s3:GetObject,
user_99,iam:ListUsers,
exfil_22,s3:GetObject,
exfil_110,s3:GetObject,
exfil_118,s3:GetObject,
exfil_179,s3:GetObject,
user_126,s3:GetObject,
user_255,logs:GetLogEvents,
user_252,ec2:DescribeInstances,None
exfil_82,s3:GetObject,
exfil_181,s3:GetObject,
attacker_288,sts:AssumeRole,AccessDenied
user_390,ec2:DescribeSecurityGroups,None
user_296,iam:GetUser,
user_148,ec2:DescribeSecurityGroups,
user_291,s3:PutObject,
exfil_89,s3:GetObject,
exfil_82,s3:GetObject,
suspicious_13,iam:CreateUser,AccessDenied
user_288,s3:PutObject,
user_331,iam:GetUser,
exfil_98,s3:GetObject,
attacker_0,iam:CreateUser,AccessDenied
user_203,cloudwatch:GetMetricData,
exfil_116,s3:GetObject,
user_181,logs:GetLogEvents,None
user_40,iam:GetUser,
attacker_245,iam:DeleteUser,
suspicious_51,ec2:DescribeInstances,AccessDenied
exfil_157,s3:GetObject,
exfil_111,s3:GetObject,
attacker_152,s3:DeleteObject,
user_122,logs:GetLogEvents,None
suspicious_82,s3:GetObject,
user_57,ec2:DescribeInstances,
attacker_273,iam:CreateUser,AccessDenied
user_381,sts:GetCallerIdentity,
suspicious_31,s3:PutObject,
exfil_41,s3:GetObject,
attacker_132,iam:AttachUserPolicy,AccessDenied
user_183,iam:GetUser,
exfil_179,s3:GetObject,
attacker_236,iam:CreateUser,AccessDenied
user_131,s3:ListBucket,None
exfil_171,s3:GetObject,
exfil_87,s3:GetObject,
suspicious_25,iam:AttachUserPolicy,AccessDenied
user_147,ec2:DescribeInstances,
attacker_247,s3:DeleteObject,
exfil_188,s3:GetObject,
user_280,ec2:DescribeInstances,
user_194,cloudwatch:GetMetricData,
user_75,ec2:DescribeInstances,
user_122,s3:PutObject,
attacker_177,iam:DeleteUser,
exfil_72,s3:GetObject,
attacker_222,iam:CreateUser,AccessDenied
exfil_170,s3:GetObject,
attacker_153,s3:DeleteObject,
user_249,s3:PutObject,
attacker_151,s3:DeleteObject,
attacker_234,iam:DeleteRole,
attacker_84,iam:AttachUserPolicy,AccessDenied
attacker_237,s3:DeleteObject,
attacker_207,iam:AttachUserPolicy,AccessDenied
exfil_65,s3:GetObject,
exfil_166,s3:GetObject,
exfil_161,s3:GetObject,
user_59,rds:DescribeDBInstances,None
exfil_91,s3:GetObject,
user_381,s3:ListBucket,
user_17,ec2:DescribeInstances,
exfil_151,s3:GetObject,
exfil_155,s3:GetObject,
attacker_86,iam:AttachUserPolicy,AccessDenied
user_9,s3:GetObject,None
user_136,sts:GetCallerIdentity,
user_55,lambda:ListFunctions,
user_8,cloudwatch:GetMetricData,None
attacker_50,iam:AttachUserPolicy,AccessDenied
user_265,logs:GetLogEvents,
attacker_114,iam:AttachUserPolicy,AccessDenied
exfil_178,s3:GetObject,
exfil_58,s3:GetObject,
exfil_0,s3:GetObject,
user_101,sts:GetCallerIdentity,None
attacker_111,iam:DeleteRole,
user_255,s3:GetObject,
user_334,cloudwatch:GetMetricData,
user_361,lambda:ListFunctions,
user_6,ec2:DescribeSecurityGroups,
exfil_39,s3:GetObject,
user_150,ec2:DescribeInstances,
user_60,cloudwatch:GetMetricData,None
exfil_85,s3:GetObject,
exfil_162,s3:GetObject,
exfil_174,s3:GetObject,
user_55,iam:ListUsers,
attacker_197,iam:AttachUserPolicy,AccessDenied
exfil_94,s3:GetObject,
exfil_156,s3:GetObject,
attacker_260,iam:AttachUserPolicy,AccessDenied
exfil_73,s3:GetObject,
user_81,sts:GetCallerIdentity,
exfil_9,s3:GetObject,
exfil_175,s3:GetObject,
suspicious_89,s3:PutObject,AccessDenied
user_95,s3:ListBucket,
user_381,iam:ListUsers,None
user_291,s3:ListBucket,
exfil_191,s3:GetObject,
exfil_177,s3:GetObject,
user_31,logs:GetLogEvents,
user_270,s3:GetObject,
exfil_168,s3:GetObject,
suspicious_59,ec2:DescribeSecurityGroups,
exfil_117,s3:GetObject,
attacker_30,iam:DeleteUser,
user_69,s3:GetObject,
user_185,lambda:ListFunctions,
user_152,ec2:DescribeInstances,
user_392,cloudwatch:GetMetricData,
user_134,ec2:DescribeInstances,None
user_97,rds:DescribeDBInstances,
attacker_7,iam:CreateUser,AccessDenied
attacker_11,sts:AssumeRole,AccessDenied
attacker_94,iam:AttachUserPolicy,AccessDenied
attacker_102,iam:DeleteUser,
exfil_65,s3:GetObject,
attacker_294,iam:CreateUser,AccessDenied
attacker_47,iam:AttachUserPolicy,AccessDenied
user_89,s3:PutObject,
user_86,s3:ListBucket,
suspicious_77,iam:PutUserPolicy,AccessDenied
user_13,sts:GetCallerIdentity,
user_361,ec2:DescribeInstances,None
exfil_199,s3:GetObject,
user_139,s3:GetObject,None
user_254,s3:GetObject,None
exfil_140,s3:GetObject,
user_12,ec2:DescribeInstances,None
suspicious_48,s3:GetObject,
user_185,lambda:ListFunctions,
user_154,s3:ListBucket,
attacker_73,s3:DeleteObject,
exfil_4,s3:GetObject,
exfil_65,s3:GetObject,
user_19,ec2:DescribeSecurityGroups,
exfil_70,s3:GetObject,
user_221,cloudwatch:GetMetricData,None
user_257,cloudwatch:GetMetricData,None
exfil_132,s3:GetObject,
user_61,ec2:DescribeSecurityGroups,
user_118,rds:DescribeDBInstances,
user_92,cloudwatch:GetMetricData,
exfil_135,s3:GetObject,
exfil_194,s3:GetObject,
exfil_146,s3:GetObject,
exfil_44,s3:GetObject,
attacker_132,iam:CreateUser,AccessDenied
attacker_128,iam:DeleteRole,
exfil_163,s3:GetObject,
user_5,ec2:DescribeInstances,
user_301,iam:ListUsers,None
attacker_161,s3:DeleteObject,
user_364,ec2:DescribeInstances,
user_211,iam:ListUsers,None
user_309,s3:PutObject,None
attacker_128,iam:CreateUser,AccessDenied
exfil_129,s3:GetObject,
user_208,sts:GetCallerIdentity,None
user_154,ec2:DescribeInstances,
user_146,cloudwatch:GetMetricData,
suspicious_0,s3:PutObject,
user_178,ec2:DescribeInstances,
user_308,logs:GetLogEvents,None
user_145,ec2:DescribeInstances,None
exfil_112,s3:GetObject,
exfil_153,s3:GetObject,
user_168,rds:DescribeDBInstances,None
user_13,ec2:DescribeSecurityGroups,
exfil_113,s3:GetObject,
suspicious_61,iam:AttachUserPolicy,AccessDenied
exfil_147,s3:GetObject,
exfil_71,s3:GetObject,
user_110,s3:PutObject,
user_290,lambda:ListFunctions,
user_71,iam:GetUser,
exfil_140,s3:GetObject,
user_271,s3:ListBucket,
attacker_194,iam:AttachUserPolicy,AccessDenied
suspicious_4,iam:PutUserPolicy,AccessDenied
attacker_222,s3:DeleteObject,
user_203,rds:DescribeDBInstances,None
user_137,iam:ListUsers,
exfil_32,s3:GetObject,
user_184,lambda:ListFunctions,
user_386,ec2:DescribeInstances,
suspicious_7,cloudwatch:GetMetricData,
user_9,cloudwatch:GetMetricData,
attacker_138,iam:CreateUser,AccessDenied
user_178,iam:ListUsers,
user_58,lambda:ListFunctions,
user_314,s3:PutObject,
exfil_42,s3:GetObject,
exfil_20,s3:GetObject,
attacker_259,iam:CreateUser,AccessDenied
exfil_152,s3:GetObject,
user_134,s3:ListBucket,
exfil_198,s3:GetObject,
exfil_30,s3:GetObject,
suspicious_19,s3:ListBucket,AccessDenied
user_234,cloudwatch:GetMetricData,
user_76,s3:ListBucket,None
user_385,ec2:DescribeInstances,
exfil_154,s3:GetObject,
attacker_257,iam:DeleteRole,
attacker_89,iam:AttachUserPolicy,AccessDenied
user_299,logs:GetLogEvents,
user_335,logs:GetLogEvents,None
user_326,ec2:DescribeInstances,None
user_253,sts:GetCallerIdentity,
attacker_192,iam:DeleteRole,
exfil_131,s3:GetObject,
exfil_189,s3:GetObject,
user_326,lambda:ListFunctions,
attacker_42,s3:DeleteObject,
suspicious_9,iam:CreateUser,AccessDenied
attacker_95,iam:DeleteRole,
user_215,iam:ListUsers,
exfil_91,s3:GetObject,
user_372,s3:GetObject,None
user_220,logs:GetLogEvents,
user_99,sts:GetCallerIdentity,None
exfil_79,s3:GetObject,
user_229,ec2:DescribeInstances,
user_374,ec2:DescribeSecurityGroups,
user_166,s3:PutObject,
exfil_109,s3:GetObject,
attacker_85,iam:AttachUserPolicy,AccessDenied
suspicious_19,s3:PutObject,
user_65,rds:DescribeDBInstances,
suspicious_95,s3:GetObject,
user_90,s3:PutObject,
exfil_104,s3:GetObject,
exfil_162,s3:GetObject,
exfil_142,s3:GetObject,
suspicious_78,iam:CreateUser,AccessDenied
user_186,lambda:ListFunctions,None
user_311,logs:GetLogEvents,
user_362,iam:GetUser,
suspicious_56,iam:CreateUser,AccessDenied
exfil_65,s3:GetObject,
user_364,sts:GetCallerIdentity,
user_118,rds:DescribeDBInstances,
user_338,s3:PutObject,
user_219,rds:DescribeDBInstances,None
exfil_54,s3:GetObject,
exfil_51,s3:GetObject,
exfil_35,s3:GetObject,
user_362,rds:DescribeDBInstances,
user_177,s3:ListBucket,None
user_203,iam:GetUser,None
exfil_101,s3:GetObject,
attacker_228,iam:DeleteRole,
exfil_119,s3:GetObject,
exfil_90,s3:GetObject,
user_313,sts:GetCallerIdentity,
exfil_125,s3:GetObject,
user_18,sts:GetCallerIdentity,None
exfil_174,s3:GetObject,
attacker_202,iam:DeleteRole,
exfil_166,s3:GetObject,
user_307,s3:GetObject,
attacker_99,iam:DeleteRole,
exfil_55,s3:GetObject,
user_183,ec2:DescribeSecurityGroups,
attacker_175,s3:DeleteObject,
user_240,iam:ListUsers,
attacker_290,s3:DeleteObject,
attacker_262,iam:CreateUser,AccessDenied
exfil_13,s3:GetObject,
exfil_54,s3:GetObject,
user_186,s3:ListBucket,
exfil_5,s3:GetObject,
